Date,AVGO,AXON,BKNG,BSX,COST,DECK,FI,FICO,GDDY,GE,HWM,KKR,LII,META,NFLX,NRG,NVDA,PLTR,RCL,TDG,TRGP,VST,WMT
2023-03-06,61.06111145019533,217.56737895165767,2614.25123484637,47.7400016784668,466.3629760742187,72.25333404541014,115.47469396987344,696.5800170898438,75.90000152587889,68.75403594970699,43.472606658935554,56.172260284423814,254.3899688720703,163.65812265506855,304.3190711621686,32.89997337146795,23.534713745117177,8.279999732971195,73.55908966064453,713.4498387419715,75.0223846435547,21.54872761901949,45.63202285766604
2023-03-07,60.31150054931643,218.4125685557959,2579.710449118003,47.020000457763665,468.36138916015614,71.90333557128905,114.68243391456944,701.7299804687501,75.76000213623045,68.2249145507812,43.0652961730957,54.961818695068345,251.63932800292963,163.31294255957212,300.8470487457049,32.80427860798945,23.272884368896474,8.279999732971195,72.66637420654295,706.6409111219623,73.64566040039064,22.558222905260052,45.17781066894534
2023-03-08,60.99743652343752,217.98014387516693,2583.6818802979215,46.88999938964843,469.22058105468744,71.74500274658202,114.50637529535476,700.5399780273439,76.12999725341795,68.69084930419916,43.44280242919922,56.09352493286131,252.48114013671872,163.7201079792382,304.08501159898975,32.4693450023528,24.16530609130859,8.130000114440922,71.61496734619139,708.206455726723,73.09112548828126,22.294434526685126,44.80470657348635
2023-03-09,60.05776214599611,214.13747864030603,2506.1774973197325,47.06000137329101,462.92620849609364,70.60166931152342,112.8827302179964,696.4299926757812,74.9800033569336,72.30781555175776,41.783775329589844,53.58408355712889,245.89331054687494,160.8169205654691,290.42121909337374,31.588943124348706,23.420791625976552,7.6900000572204625,67.69696807861328,686.9554023370969,71.89604949951173,21.860457759023927,44.50298309326175
2023-03-10,59.3158760070801,209.33169525059023,2481.2695184014415,46.47999954223633,454.8361816406249,68.72000122070311,109.38112404823973,695.760009765625,72.40000152587889,71.86557769775385,40.57178497314454,49.82541749741199,240.10815429687491,158.88734239188665,285.5252847285326,30.268357708499703,22.950096130371087,7.349999904632572,66.31824493408202,664.3239836057047,70.31855773925783,20.86486588206841,44.438098907470724
2023-03-13,59.4740905761719,207.36613942664104,2439.6561484998097,47.59999847412109,455.6664123535155,68.288330078125,103.43005930022704,682.8900146484376,71.88999938964842,70.2624130249023,39.767101287841804,49.350041072041705,238.94332885742185,160.1176588042803,286.2567506268902,29.550643115487144,22.951095581054677,7.869999885559086,63.68970870971678,650.9285662905537,69.03741455078126,20.711699197781442,44.567874908447294
2023-03-14,61.01672744750977,211.29725107453945,2476.528045331049,48.310001373291016,465.24316406249994,69.99999999999999,109.29921591531033,696.8900146484374,72.58999633789061,71.99983215332026,40.51218032836915,50.38001948800471,242.51620483398438,166.13861445838683,287.6514051298704,30.22050839329855,24.04738235473632,7.889999866485599,64.04679107666014,674.58824981987,69.19038391113283,21.698781065246333,44.80470657348635
2023-03-15,60.397361755371094,207.57252938639607,2416.489219729522,47.97000122070313,468.85369873046886,67.73166656494139,108.04336104482036,668.2999877929688,72.24999999999999,70.8862915039062,39.12137603759766,49.350041072041705,236.83871459960932,169.3325653734111,296.2827086831751,29.49322896424672,24.21227645874023,7.900000095367434,61.55713272094726,645.8056859574743,65.30929860523727,20.7712675783978,45.30433654785159
2023-03-16,61.40649414062501,213.24314714136887,2440.6772749053885,48.29999923706055,470.3983459472656,69.45833587646483,108.27079570474544,679.969970703125,72.98999786376952,72.631607055664,40.18434524536134,49.2609070325333,240.16690063476557,175.48076991715675,302.39775287861227,30.249218369111624,25.524423599243157,7.980000019073489,64.34436035156249,659.8032453346818,65.80763183700797,21.562631028304533,45.046989440918
2023-03-17,60.872982025146484,209.4496238013069,2441.617422234316,47.950000762939446,470.1955871582031,68.7066650390625,106.96549458065135,654.9400024414062,73.13999938964842,71.30485534667962,38.952491760253935,47.97342729431917,238.83564758300776,168.20353362361763,295.99986686871824,30.124815563281953,25.708305358886708,7.8800001144409215,61.37859344482421,640.03436874659,64.65765854304938,21.137164270133965,45.41184234619143
2023-03-20,62.10207748413087,210.039296546892,2494.5140414076527,48.83000183105468,472.3581237792969,69.2516632080078,109.57609682883958,682.5499877929689,74.40000152587889,71.01265716552727,39.22071456909182,48.13188610277593,244.21943664550778,170.09528507563422,297.5895908499632,32.1822607119173,25.88319015502929,8.079999923706058,60.85288619995115,648.4365683476369,65.75972106269941,21.35840765870988,45.900497436523466
2023-03-21,61.87275695800783,215.8966445045001,2572.1282892916643,48.84000015258788,473.86413574218744,73.31333160400389,111.7812684663426,696.8800048828125,74.29000091552732,72.7974548339843,40.283691406250014,50.53848597447332,244.1117553710937,173.83581220418287,298.2332844121288,31.76119911230334,26.181995391845696,8.44999980926514,62.876354217529276,663.7126197153777,67.99259256658462,21.4939238280668,45.74412918090823
2023-03-22,61.30625534057618,209.83290658713696,2559.043996226754,48.06999969482421,470.64932250976557,72.2149963378906,110.11008468111974,678.7000122070312,73.4700012207031,70.75204467773429,40.243953704834006,49.87493299580028,239.76554870605466,171.8150675119468,286.63709741705594,30.58415004128637,26.450822830200188,8.210000038146976,60.257747650146456,652.9850958864021,65.35722467428624,20.782031526614457,45.45093536376956
2023-03-23,62.11373901367188,212.00485237084118,2539.5579121326696,47.93999862670896,470.8810424804687,73.70666503906249,109.86286850197739,680.8499755859375,73.8000030517578,72.33150482177726,39.92605590820314,50.082914980657165,240.77380371093747,175.65878923267104,308.01616000737374,29.675047854778725,27.173351287841793,8.329999923706058,61.24964523315428,649.6223469237432,64.06349993897643,20.507571919815348,45.819053649902365
2023-03-24,61.81640243530273,212.85004197497935,2500.115670280037,48.22000122070312,478.13113403320307,73.79166412353514,111.26705458884062,690.9400024414064,74.40000152587889,72.1577606201171,39.985660552978544,49.56792385317271,238.99223327636716,177.14639701934166,315.7269183706723,30.13438619970695,26.76162147521972,8.199999809265142,60.35693359374998,652.0679881594463,64.70556931735794,20.0872991670411,46.193687438964886
2023-03-27,60.90980529785157,214.825420179488,2509.0984224900435,48.33000183105468,476.1520996093749,74.69000244140622,110.52540605141354,688.6300048828125,74.80999755859372,73.68984985351553,40.49231338500979,49.934353129468604,237.70011901855466,174.42052004032973,315.0250574467436,30.871234331721865,26.51378059387206,8.039999961853031,59.99985122680662,661.1279702494987,66.92886631375164,19.89860723909407,46.965751647949254
2023-03-28,60.7018699645996,211.88692382012445,2545.920201173233,48.59999847412108,469.92529296874994,75.27166748046872,110.04086445273744,679.5200195312501,74.8199996948242,73.55558013916006,40.84994125366213,49.86502836052025,239.12927246093744,172.56316239145391,311.04468651993585,31.234877913171598,26.39286041259765,8.000000000000004,61.3686714172363,666.79741410915,67.331370349535,20.018681315159743,46.783317565918004
2023-03-29,60.77960205078125,213.09573645297297,2572.5783650743942,49.08000183105469,473.88345336914057,75.28833007812499,110.59462627979582,698.1300048828126,74.99999999999999,74.28215026855459,41.53541946411136,50.6375169712499,240.0298461914062,176.57887949338863,319.22654053118384,31.751632342802143,26.966487884521474,8.220000267028812,63.630203247070284,678.3400485309187,68.19384076079119,20.164494461134883,46.98529434204106
2023-03-30,61.58124160766601,213.9507484376706,2610.5802656673195,49.59999847412108,474.4723510742188,74.66000366210935,111.74171297234713,696.4000244140625,76.30000305175781,74.27424621582021,41.66456222534182,50.855399752380926,241.18014526367185,178.72002227074734,325.37974330956723,32.010012457810284,27.365228652954087,8.149999618530277,64.19557952880857,680.7671842186156,68.6250912611597,20.23310556974406,47.45439910888676
2023-03-31,62.338203430175774,220.97761950588952,2653.243647803702,50.02999877929687,479.6757507324218,74.92500305175778,111.77137770673397,702.6900024414064,77.72000122070311,75.49833679199209,42.09173583984378,52.01413074897243,247.0395202636718,182.24555187709464,332.1579048137431,32.81384537749063,27.758972167968736,8.449999809265138,64.770881652832,682.7866408269861,69.90923001792268,20.584765528091086,48.03426742553715
2023-04-03,62.428569793701165,223.47386880406467,2666.0277257551734,49.72000122070312,479.83026123046875,75.58999633789061,111.57360778119568,689.8400268554689,77.27999877929686,76.54077148437491,42.68780136108401,51.42981485253962,243.14636230468741,183.21725261665327,334.84992186029035,32.41192505072665,27.946851730346662,8.38000011444092,63.72938537597654,690.8554311065922,72.26669247712077,20.327454062444648,48.43821334838872
2023-04-04,61.645381927490234,219.1594743703362,2639.1592137646617,50.06999969482421,480.5059814453124,75.8766632080078,110.34741010065348,689.289978027344,77.23000335693357,75.06398010253898,41.84337997436526,50.51867286490732,233.64939880371085,184.6360727970423,333.3789215918582,32.10569948744117,27.435180664062482,8.35000038146973,63.28303146362302,681.4805452431054,71.5671110511435,20.078721724828682,47.96259689331059
2023-04-05,61.12066650390625,213.54780589472085,2616.42236289537,50.74000167846679,479.9267883300781,74.8633346557617,111.08905863808056,676.6199951171877,76.76999664306639,74.43220520019523,41.833446502685575,49.330227962475725,231.49633789062494,181.8499901840924,329.1485965155187,32.92868141381912,26.863552093505845,7.980000019073489,61.4877014160156,669.4190746710419,72.1421168165483,20.516147676209734,48.7574615478516
2023-04-06,60.501697540283196,215.92614163818013,2584.6622702777463,50.08000183105467,469.79268735977746,74.39833068847655,111.75160373195578,672.4199829101565,76.51000213623045,73.91887664794913,41.277118682861364,48.83504994455724,231.21121215820307,185.82271832778937,326.24503240732986,33.32103110415811,27.019453048706033,8.090000152587892,60.783447265624964,670.9939029955382,71.80669551216714,20.64480256612393,49.12557983398441
2023-04-10,60.9632453918457,218.79585134162585,2573.378774118613,50.340000152587876,477.38117270944474,76.34333038330077,112.44380601577875,679.5700073242189,76.37000274658202,74.51907348632804,41.84337997436527,49.914551536920385,232.94154357910153,184.66185826233294,325.9181467188767,33.665531479295936,27.561100006103505,8.390000343322757,61.844783782958956,679.877865759402,72.25709502751866,20.9449978711964,49.03110885620121
2023-04-11,60.39772415161132,220.15207466287026,2567.2764575405913,50.729999542236314,482.04068105390564,76.20500183105467,113.5513372143346,678.9600219726564,76.72000122070311,74.16368865966788,42.37983322143558,51.00395008655172,238.7223205566406,183.88793836927547,325.168225588711,34.144005296688434,27.151367187499986,8.60999965667725,62.925952911376925,684.426393298167,73.1387603379791,21.17657532438752,48.88777542114262
2023-04-12,59.924507141113274,218.39290879867607,2548.050592796478,51.11000061035155,473.05044392844917,76.2949981689453,113.21511928759267,684.4299926757815,76.15000152587889,74.3137435913085,43.12490844726566,50.795975779706666,242.93006896972648,184.0169579750014,318.2651016801619,34.22055878731695,26.477804183959947,8.329999923706058,61.08102416992186,690.5496872699634,72.94710194600442,21.05649787668575,48.649963378906286
2023-04-13,60.65716934204101,219.46413312368819,2630.4564318989324,51.49999999999999,481.3060532348049,77.18499755859375,114.43142620852628,698.7800292968752,77.27999877929686,74.4716796874999,43.23418807983403,51.49913962148797,246.99035644531244,189.47725435710936,332.84051818254875,34.36411059984421,26.445823669433583,8.579999923706058,61.408344268798814,698.2293659097147,73.4262632206815,21.29665277208929,48.69882965087894
2023-04-14,60.20046615600585,220.05380586927328,2650.6930537766143,51.77000045776366,474.9355099133437,77.83999633789062,114.30286896693126,698.0599975585939,76.77999877929686,75.371971130371,42.2606239318848,51.41000174297364,245.07327270507798,190.45753706901164,325.5720428160857,33.694239521647106,26.740633010864236,8.810000419616705,61.44802474975584,696.4785801504948,74.66249120313593,21.00503490922924,48.369804382324254
2023-04-17,60.960334777832024,221.6852208021913,2676.8912663978927,51.74000167846679,477.487547062119,77.98332977294922,115.8059475610027,696.4699707031252,76.99999999999997,76.42232513427724,42.588459014892614,51.81605723840149,246.2628784179687,188.19602257203675,319.88993568565184,33.59854862509241,26.984476089477525,8.80000019073487,62.64821624755858,698.896370226991,73.31125442023036,20.799188096857353,48.708602905273466
